index,year,month,day,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
567,2019,4,19,40,68.74,68.74,3.0667
568,2019,4,19,41,68.74,68.74,205.5083
569,2019,4,19,42,69.75,69.75,364.8241
570,2019,4,19,43,69.75,69.75,282.255
571,2019,4,19,44,33.77,33.77,-98.6716
572,2019,4,19,45,33.76,33.76,-194.4978
573,2019,4,19,46,31.2,31.2,-183.4478
574,2019,4,19,47,61.5,61.5,216.2199
575,2019,4,19,48,61.5,61.5,406.2734
576,2019,4,20,1,54.0,54.0,205.5061
577,2019,4,20,2,53.7,53.7,320.8318
578,2019,4,20,3,52.5,52.5,261.61
579,2019,4,20,4,53.7,53.7,298.8258
580,2019,4,20,5,53.49,53.49,114.1099
581,2019,4,20,6,53.49,53.49,6.8074
582,2019,4,20,7,50.0,50.0,10.1127
583,2019,4,20,8,54.5,54.5,18.7447
584,2019,4,20,9,30.6,30.6,-24.5299
585,2019,4,20,10,30.1,30.1,-138.2799
586,2019,4,20,11,30.1,30.1,-246.6668
587,2019,4,20,12,30.1,30.1,-336.415
588,2019,4,20,13,29.6,29.6,-341.3694
589,2019,4,20,14,29.6,29.6,-363.5872
590,2019,4,20,15,29.1,29.1,-411.8811
591,2019,4,20,16,29.1,29.1,-433.8205
592,2019,4,20,17,30.1,30.1,-263.9186
593,2019,4,20,18,30.1,30.1,-174.6837
594,2019,4,20,19,33.82,33.82,-10.8483
595,2019,4,20,20,42.70978,42.70978,53.8298
596,2019,4,20,21,33.82,33.82,-15.2213
597,2019,4,20,22,30.6,30.6,-128.5392
598,2019,4,20,23,33.3,33.3,-69.1309
599,2019,4,20,24,30.6,30.6,-113.2198
600,2019,4,20,25,30.6,30.6,-53.5672
601,2019,4,20,26,30.1,30.1,-122.4607
602,2019,4,20,27,30.1,30.1,-104.4611
603,2019,4,20,28,30.1,30.1,-95.801
604,2019,4,20,29,33.72,33.72,-128.7207
605,2019,4,20,30,33.7,33.7,-205.4241
606,2019,4,20,31,35.25,35.25,-97.6503
607,2019,4,20,32,52.88,52.88,42.5402
608,2019,4,20,33,30.1,30.1,-214.7785
609,2019,4,20,34,30.6,30.6,-77.4136
610,2019,4,20,35,33.3,33.3,-50.1093
611,2019,4,20,36,54.5,54.5,120.5378
612,2019,4,20,37,54.5,54.5,99.1631
613,2019,4,20,38,64.9,64.9,218.4086
614,2019,4,20,39,64.9,64.9,7.3917
615,2019,4,20,40,62.0,62.0,4.418
616,2019,4,20,41,33.85,33.85,-25.3904
617,2019,4,20,42,64.9,64.9,154.3606
618,2019,4,20,43,33.87,33.87,-8.8497
619,2019,4,20,44,33.87,33.87,-19.7204
620,2019,4,20,45,33.85,33.85,-221.5164
621,2019,4,20,46,33.85,33.85,-465.0895
622,2019,4,20,47,51.0,51.0,71.6583
623,2019,4,20,48,51.0,51.0,179.7568
624,2019,4,21,1,35.4,35.4,-23.0847
625,2019,4,21,2,33.86,33.86,-201.9512
626,2019,4,21,3,33.8,33.8,-289.9862
627,2019,4,21,4,33.35,33.35,-395.422
628,2019,4,21,5,28.6,28.6,-364.6716
629,2019,4,21,6,28.6,28.6,-428.7907
630,2019,4,21,7,27.6,27.6,-514.5431
631,2019,4,21,8,28.1,28.1,-454.5064
632,2019,4,21,9,28.1,28.1,-380.5241
633,2019,4,21,10,28.1,28.1,-283.4667
634,2019,4,21,11,28.6,28.6,-184.6453
635,2019,4,21,12,27.6,27.6,-164.0561
636,2019,4,21,13,28.1,28.1,-294.6102
637,2019,4,21,14,27.6,27.6,-252.4667
638,2019,4,21,15,27.6,27.6,-405.9764
639,2019,4,21,16,27.6,27.6,-240.4982
640,2019,4,21,17,65.0,65.0,30.8036
641,2019,4,21,18,34.0,34.0,-27.1583
642,2019,4,21,19,65.0,65.0,127.3109
643,2019,4,21,20,65.0,65.0,72.6691
644,2019,4,21,21,29.5,29.5,-38.7082
645,2019,4,21,22,28.1,28.1,-227.025
646,2019,4,21,23,29.25,29.25,-100.2084
647,2019,4,21,24,27.6,27.6,-278.8552
648,2019,4,21,25,23.38,23.38,-348.2591
649,2019,4,21,26,21.0,21.0,-499.1837
650,2019,4,21,27,23.38,23.38,-285.2127
651,2019,4,21,28,21.75,21.75,-447.7404
652,2019,4,21,29,20.0,20.0,-666.4688
653,2019,4,21,30,20.0,20.0,-770.5834
654,2019,4,21,31,15.0,15.0,-932.4418
655,2019,4,21,32,15.0,15.0,-870.5862
656,2019,4,21,33,20.0,20.0,-675.9273
657,2019,4,21,34,23.38,23.38,-440.395
658,2019,4,21,35,20.0,20.0,-622.6542
659,2019,4,21,36,21.0,21.0,-581.7199
660,2019,4,21,37,21.0,21.0,-610.1026
661,2019,4,21,38,21.0,21.0,-476.2551
662,2019,4,21,39,27.6,27.6,-250.4971
663,2019,4,21,40,28.1,28.1,-125.4195
664,2019,4,21,41,36.8,36.8,109.2278
665,2019,4,21,42,64.5,64.5,176.5867
666,2019,4,21,43,64.93,64.93,216.9389
667,2019,4,21,44,28.6,28.6,-45.0181
668,2019,4,21,45,27.6,27.6,-193.6517
669,2019,4,21,46,23.38,23.38,-526.7978
670,2019,4,21,47,29.5,29.5,-99.2255
671,2019,4,21,48,53.0,53.0,31.4793
672,2019,4,22,1,23.38,23.38,-241.6458
673,2019,4,22,2,23.38,23.38,-326.8155
674,2019,4,22,3,23.38,23.38,-299.443
675,2019,4,22,4,23.38,23.38,-360.0708
676,2019,4,22,5,23.38,23.38,-265.9741
677,2019,4,22,6,23.38,23.38,-265.261
678,2019,4,22,7,35.4,35.4,-15.9463
679,2019,4,22,8,40.0,40.0,7.5237
680,2019,4,22,9,52.5,52.5,124.4584
681,2019,4,22,10,52.5,52.5,44.1122
682,2019,4,22,11,52.5,52.5,142.7464
683,2019,4,22,12,35.4,35.4,-22.1952
684,2019,4,22,13,52.5,52.5,74.826
685,2019,4,22,14,53.5,53.5,51.0512
686,2019,4,22,15,23.38,23.38,-157.0587
687,2019,4,22,16,26.1,26.1,-30.5287
688,2019,4,22,17,35.21,35.21,14.1778
689,2019,4,22,18,36.8,36.8,70.2087
690,2019,4,22,19,55.5,55.5,143.79
691,2019,4,22,20,24.1,24.1,-109.6061
692,2019,4,22,21,24.15,24.15,-76.9188
693,2019,4,22,22,21.0,21.0,-496.0342
694,2019,4,22,23,22.1,22.1,-341.2058
695,2019,4,22,24,23.38,23.38,-213.2648
696,2019,4,22,25,24.1,24.1,-117.696
697,2019,4,22,26,25.0,25.0,-50.3139
698,2019,4,22,27,23.38,23.38,-101.4455
699,2019,4,22,28,22.1,22.1,-277.4982
700,2019,4,22,29,23.38,23.38,-118.7575
701,2019,4,22,30,23.38,23.38,-80.6321
702,2019,4,22,31,23.38,23.38,-131.9319
703,2019,4,22,32,26.1,26.1,-43.5862
704,2019,4,22,33,26.1,26.1,-70.854
705,2019,4,22,34,50.0,50.0,294.5705
706,2019,4,22,35,50.0,50.0,131.5383
707,2019,4,22,36,62.5,62.5,262.0207
708,2019,4,22,37,39.8,39.8,48.2224
709,2019,4,22,38,33.85,33.85,-34.8293
710,2019,4,22,39,27.15,27.15,-88.1501
711,2019,4,22,40,65.0,65.0,69.6787
712,2019,4,22,41,70.0,70.0,237.1677
713,2019,4,22,42,65.0,65.0,155.1864
714,2019,4,22,43,38.5,38.5,-10.9067
715,2019,4,22,44,26.1,26.1,-128.9662
716,2019,4,22,45,23.38,23.38,-197.647
717,2019,4,22,46,23.38,23.38,-299.7715
718,2019,4,22,47,51.9,51.9,24.4401
719,2019,4,22,48,51.9,51.9,75.6125
720,2019,4,23,1,51.9,51.9,81.7806
721,2019,4,23,2,22.15,22.15,-68.9099
722,2019,4,23,3,21.0,21.0,-78.4816
723,2019,4,23,4,21.0,21.0,-86.0072
724,2019,4,23,5,21.0,21.0,-112.5054
725,2019,4,23,6,21.0,21.0,-248.2166
726,2019,4,23,7,20.0,20.0,-466.9149
727,2019,4,23,8,20.0,20.0,-439.4233
728,2019,4,23,9,20.0,20.0,-436.3224
729,2019,4,23,10,17.088,17.088,-362.5826
730,2019,4,23,11,21.85,21.85,-222.3987
731,2019,4,23,12,21.85,21.85,-218.6181
732,2019,4,23,13,31.32,31.32,-282.6789
733,2019,4,23,14,30.0,30.0,-394.222
734,2019,4,23,15,21.0,21.0,-381.8009
735,2019,4,23,16,63.0,63.0,43.7254
736,2019,4,23,17,74.0,74.0,279.0141
737,2019,4,23,18,63.0,63.0,300.535
738,2019,4,23,19,100.0,100.0,541.8771
739,2019,4,23,20,58.9,58.9,298.0529
740,2019,4,23,21,57.0,57.0,322.2787
741,2019,4,23,22,55.0,55.0,363.9598
742,2019,4,23,23,50.0,50.0,157.3717
743,2019,4,23,24,26.15,26.15,-118.9099
744,2019,4,23,25,48.0,48.0,6.5558
745,2019,4,23,26,26.15,26.15,-100.2698
746,2019,4,23,27,48.9,48.9,369.4361
747,2019,4,23,28,48.9,48.9,427.201
748,2019,4,23,29,48.0,48.0,497.5073
749,2019,4,23,30,47.45,47.45,569.4991
750,2019,4,23,31,47.25,47.25,507.6429
751,2019,4,23,32,57.99,57.99,629.6227
752,2019,4,23,33,57.0,57.0,473.9445
753,2019,4,23,34,60.0,60.0,521.9798
754,2019,4,23,35,57.0,57.0,173.7653
755,2019,4,23,36,57.0,57.0,217.9524
756,2019,4,23,37,57.0,57.0,210.6765
757,2019,4,23,38,57.0,57.0,203.8144
758,2019,4,23,39,36.8,36.8,133.0426
759,2019,4,23,40,57.0,57.0,94.3092
760,2019,4,23,41,22.0,22.0,-57.3957
761,2019,4,23,42,21.0,21.0,-127.3202
762,2019,4,23,43,21.0,21.0,-76.4845
763,2019,4,23,44,21.0,21.0,-458.9927
764,2019,4,23,45,21.0,21.0,-556.8068
765,2019,4,23,46,21.0,21.0,-389.7644
766,2019,4,23,47,22.49,22.49,-56.3992
767,2019,4,23,48,51.0,51.0,152.127
768,2019,4,24,1,51.5,51.5,331.9418
769,2019,4,24,2,51.75,51.75,399.201
770,2019,4,24,3,51.75,51.75,451.9639
771,2019,4,24,4,51.75,51.75,333.3024
772,2019,4,24,5,48.5,48.5,148.0029
773,2019,4,24,6,21.15,21.15,-183.8294
774,2019,4,24,7,20.01012,20.01012,-300.7444
775,2019,4,24,8,18.72,18.72,-308.6737
776,2019,4,24,9,22.31,22.31,-100.4674
777,2019,4,24,10,48.5,48.5,122.754
778,2019,4,24,11,52.1,52.1,306.3121
779,2019,4,24,12,52.1,52.1,281.063
780,2019,4,24,13,53.0,53.0,174.9721
781,2019,4,24,14,36.46,36.46,-72.9711
782,2019,4,24,15,21.0,21.0,-98.7883
783,2019,4,24,16,57.0,57.0,102.4956
784,2019,4,24,17,57.0,57.0,129.7761
785,2019,4,24,18,57.0,57.0,283.3744
786,2019,4,24,19,59.95,59.95,391.5937
787,2019,4,24,20,57.0,57.0,245.2062
788,2019,4,24,21,57.0,57.0,127.5547
789,2019,4,24,22,57.0,57.0,175.9383
790,2019,4,24,23,50.0,50.0,198.2355
791,2019,4,24,24,50.0,50.0,333.2955
792,2019,4,24,25,54.0,54.0,320.7581
793,2019,4,24,26,54.0,54.0,270.4034
794,2019,4,24,27,27.8,27.8,-145.349
795,2019,4,24,28,26.0,26.0,-407.2007
796,2019,4,24,29,27.8,27.8,-191.4568
797,2019,4,24,30,27.8,27.8,-586.6742
798,2019,4,24,31,25.42462,25.42462,-317.5323
799,2019,4,24,32,27.8,27.8,-249.3743
800,2019,4,24,33,54.0,54.0,55.3861
801,2019,4,24,34,54.0,54.0,162.6977
802,2019,4,24,35,58.0,58.0,54.5141
803,2019,4,24,36,58.0,58.0,14.259
804,2019,4,24,37,58.0,58.0,91.7601
805,2019,4,24,38,61.0,61.0,295.1931
806,2019,4,24,39,58.0,58.0,101.4572
807,2019,4,24,40,65.5,65.5,388.836
808,2019,4,24,41,61.0,61.0,335.1163
809,2019,4,24,42,62.0,62.0,646.5113
810,2019,4,24,43,66.93,66.93,679.98
811,2019,4,24,44,62.0,62.0,534.5226
812,2019,4,24,45,28.1,28.1,-172.0312
813,2019,4,24,46,28.04,28.04,-414.8419
814,2019,4,24,47,52.65,52.65,160.2471
815,2019,4,24,48,53.92,53.92,456.0739
816,2019,4,25,1,52.65,52.65,524.1232
817,2019,4,25,2,52.65,52.65,161.0957
818,2019,4,25,3,52.65,52.65,274.6011
819,2019,4,25,4,54.1,54.1,217.2417
820,2019,4,25,5,54.0,54.0,125.0
821,2019,4,25,6,56.15,56.15,105.5747
822,2019,4,25,7,54.5,54.5,3.7104
823,2019,4,25,8,50.0,50.0,10.2424
824,2019,4,25,9,28.15,28.15,-23.9335
825,2019,4,25,10,26.1,26.1,-98.325
826,2019,4,25,11,26.11,26.11,-76.9886
827,2019,4,25,12,26.11,26.11,-65.6492
828,2019,4,25,13,28.04,28.04,-24.5872
829,2019,4,25,14,57.2,57.2,72.7098
830,2019,4,25,15,52.2,52.2,32.9413
831,2019,4,25,16,57.2,57.2,7.2341
832,2019,4,25,17,29.0,29.0,-109.2906
833,2019,4,25,18,28.12,28.12,-204.9549
834,2019,4,25,19,28.12,28.12,-241.2707
835,2019,4,25,20,28.15,28.15,-344.0337
836,2019,4,25,21,28.12,28.12,-490.2463
837,2019,4,25,22,28.11,28.11,-393.0977
838,2019,4,25,23,28.5,28.5,-201.0833
839,2019,4,25,24,54.0,54.0,27.999
840,2019,4,25,25,55.0,55.0,393.8928
841,2019,4,25,26,54.0,54.0,274.0525
842,2019,4,25,27,28.9,28.9,-47.6153
843,2019,4,25,28,28.1,28.1,-576.0856
844,2019,4,25,29,28.15,28.15,-519.5401
845,2019,4,25,30,28.04,28.04,-915.5022
846,2019,4,25,31,28.1,28.1,-914.7867
847,2019,4,25,32,28.11,28.11,-438.5503
848,2019,4,25,33,28.1,28.1,-596.0544
849,2019,4,25,34,28.5,28.5,-293.614
850,2019,4,25,35,29.3,29.3,-9.2101
851,2019,4,25,36,60.0,60.0,17.3583
852,2019,4,25,37,28.65,28.65,-156.2585
853,2019,4,25,38,28.65,28.65,-156.6575
854,2019,4,25,39,29.1,29.1,-48.4496
855,2019,4,25,40,60.0,60.0,51.3611
856,2019,4,25,41,28.21,28.21,-109.5984
857,2019,4,25,42,55.0,55.0,131.9422
858,2019,4,25,43,83.5,83.5,450.518
859,2019,4,25,44,50.0,50.0,69.2415
860,2019,4,25,45,28.75,28.75,-164.2415
861,2019,4,25,46,26.27,26.27,-470.0608
862,2019,4,25,47,28.21,28.21,-294.7029
863,2019,4,25,48,28.2,28.2,-350.8153
864,2019,4,26,1,28.04,28.04,-428.341
865,2019,4,26,2,25.12,25.12,-563.6084
866,2019,4,26,3,25.12,25.12,-595.7164
867,2019,4,26,4,25.1,25.1,-538.0421
868,2019,4,26,5,25.12,25.12,-361.9354
869,2019,4,26,6,21.0,21.0,-444.158
870,2019,4,26,7,28.04,28.04,-76.9854
871,2019,4,26,8,25.65722,25.65722,-118.2941
872,2019,4,26,9,28.04,28.04,-163.6322
873,2019,4,26,10,28.22,28.22,-22.2066
874,2019,4,26,11,44.19,44.19,3.6769
875,2019,4,26,12,17.5,17.5,-627.8414
876,2019,4,26,13,25.12,25.12,-577.0905
877,2019,4,26,14,28.04,28.04,-405.7771
878,2019,4,26,15,21.5,21.5,-1061.3844
879,2019,4,26,16,25.0,25.0,-686.1015
880,2019,4,26,17,24.1,24.1,-418.1628
881,2019,4,26,18,25.0,25.0,-601.4802
882,2019,4,26,19,18.0,18.0,-456.5136
883,2019,4,26,20,18.0,18.0,-731.8226
884,2019,4,26,21,25.0,25.0,-1083.4719
885,2019,4,26,22,21.0,21.0,-588.274
886,2019,4,26,23,33.33,33.33,-378.3861
887,2019,4,26,24,17.42,17.42,-338.027
888,2019,4,26,25,0.15,0.15,-365.4811
889,2019,4,26,26,34.64,34.64,-217.5825
890,2019,4,26,27,33.32,33.32,-292.0518
891,2019,4,26,28,26.61,26.61,-409.4549
892,2019,4,26,29,0.0,0.0,-379.3189
893,2019,4,26,30,28.1,28.1,-516.3059
894,2019,4,26,31,25.0,25.0,-498.9605
895,2019,4,26,32,26.54284,26.54284,-583.2753
896,2019,4,26,33,25.0,25.0,-761.8738
897,2019,4,26,34,25.0,25.0,-699.9883
898,2019,4,26,35,28.1,28.1,-673.3777
899,2019,4,26,36,28.12,28.12,-419.8151
900,2019,4,26,37,28.12,28.12,-363.1504
901,2019,4,26,38,26.11,26.11,-363.6609
902,2019,4,26,39,26.11,26.11,-442.0024
903,2019,4,26,40,26.11,26.11,-528.9145
904,2019,4,26,41,26.11,26.11,-807.3617
905,2019,4,26,42,17.5,17.5,-584.6457
906,2019,4,26,43,25.0,25.0,-534.2642
907,2019,4,26,44,28.12,28.12,-227.5791
908,2019,4,26,45,30.9,30.9,-25.1464
909,2019,4,26,46,26.65,26.65,-258.7659
910,2019,4,26,47,25.48,25.48,-322.9445
911,2019,4,26,48,20.0,20.0,-602.6791
912,2019,4,27,1,10.0,10.0,-728.8026
913,2019,4,27,2,-61.0,-61.0,-1180.8407
914,2019,4,27,3,-4.5,-4.5,-945.1867
915,2019,4,27,4,-6.0,-6.0,-806.0903
916,2019,4,27,5,19.01,19.01,-578.0901
917,2019,4,27,6,20.58,20.58,-424.7364
918,2019,4,27,7,14.2,14.2,-419.1964
919,2019,4,27,8,14.33,14.33,-350.5767
920,2019,4,27,9,16.11,16.11,-228.6747
921,2019,4,27,10,52.0,52.0,365.734
922,2019,4,27,11,51.95,51.95,269.5824
923,2019,4,27,12,22.37,22.37,-70.8261
924,2019,4,27,13,51.0,51.0,149.2732
925,2019,4,27,14,27.51,27.51,-26.5941
926,2019,4,27,15,26.65,26.65,-418.267
927,2019,4,27,16,28.1,28.1,-217.0368
928,2019,4,27,17,52.0,52.0,102.4731
929,2019,4,27,18,55.5,55.5,97.936
930,2019,4,27,19,55.5,55.5,89.9798
931,2019,4,27,20,55.5,55.5,237.6201
932,2019,4,27,21,56.75,56.75,357.0597
933,2019,4,27,22,37.8,37.8,63.4606
934,2019,4,27,23,26.7,26.7,-75.8835
935,2019,4,27,24,26.7,26.7,-94.6528
936,2019,4,27,25,26.7,26.7,-268.3209
937,2019,4,27,26,51.9,51.9,10.9666
938,2019,4,27,27,54.0,54.0,412.0332
939,2019,4,27,28,51.75,51.75,337.9401
940,2019,4,27,29,51.75,51.75,289.6484
941,2019,4,27,30,36.08,36.08,-75.9609
942,2019,4,27,31,37.91,37.91,-263.7176
943,2019,4,27,32,26.65,26.65,-209.865
944,2019,4,27,33,51.0,51.0,33.5446
945,2019,4,27,34,53.9,53.9,137.7529
946,2019,4,27,35,51.67,51.67,316.4549
947,2019,4,27,36,64.99,64.99,392.3171
948,2019,4,27,37,45.0,45.0,443.7298
949,2019,4,27,38,67.0,67.0,520.4852
950,2019,4,27,39,53.72,53.72,190.3511
951,2019,4,27,40,62.0,62.0,58.1321
952,2019,4,27,41,62.0,62.0,230.7472
953,2019,4,27,42,51.01,51.01,308.0409
954,2019,4,27,43,52.19,52.19,489.7074
955,2019,4,27,44,50.29,50.29,214.2857
956,2019,4,27,45,54.15,54.15,96.6474
957,2019,4,27,46,54.0,54.0,116.1613
958,2019,4,27,47,55.5,55.5,608.7522
959,2019,4,27,48,55.5,55.5,708.5859
960,2019,4,28,1,54.0,54.0,560.9091
961,2019,4,28,2,54.0,54.0,379.9521
962,2019,4,28,3,53.0,53.0,207.3363
963,2019,4,28,4,54.0,54.0,295.2693
964,2019,4,28,5,54.0,54.0,278.6332
965,2019,4,28,6,54.0,54.0,215.5492
966,2019,4,28,7,54.0,54.0,286.2861
967,2019,4,28,8,53.76365,53.76365,296.0116
968,2019,4,28,9,53.0,53.0,230.8761
969,2019,4,28,10,53.0,53.0,211.7068
970,2019,4,28,11,53.0,53.0,289.2124
971,2019,4,28,12,53.0,53.0,130.4418
972,2019,4,28,13,52.5,52.5,57.023
973,2019,4,28,14,26.2,26.2,-160.6283
974,2019,4,28,15,26.2,26.2,-245.216
975,2019,4,28,16,26.65,26.65,-201.5718
976,2019,4,28,17,26.65,26.65,-240.2292
977,2019,4,28,18,50.0,50.0,54.6896
978,2019,4,28,19,50.0,50.0,185.1528
979,2019,4,28,20,55.0,55.0,417.0744
980,2019,4,28,21,78.0,78.0,584.6023
981,2019,4,28,22,87.45,87.45,563.3205
982,2019,4,28,23,83.5,83.5,641.1535
983,2019,4,28,24,77.0,77.0,416.5095
984,2019,4,28,25,56.0,56.0,258.4355
985,2019,4,28,26,56.0,56.0,240.505
986,2019,4,28,27,56.0,56.0,108.3706
987,2019,4,28,28,56.0,56.0,21.6667
988,2019,4,28,29,27.8,27.8,-128.0298
989,2019,4,28,30,26.72,26.72,-56.6426
990,2019,4,28,31,52.02,52.02,77.5382
991,2019,4,28,32,52.0,52.0,1.0652
992,2019,4,28,33,29.0,29.0,-62.7407
993,2019,4,28,34,74.0,74.0,33.3081
994,2019,4,28,35,28.56,28.56,-195.4871
995,2019,4,28,36,34.22,34.22,64.616
996,2019,4,28,37,30.95,30.95,3.5067
997,2019,4,28,38,39.0,39.0,298.9767
998,2019,4,28,39,50.2544,50.2544,403.3457
999,2019,4,28,40,46.44244,46.44244,345.6945
1000,2019,4,28,41,39.8,39.8,308.9136
1001,2019,4,28,42,87.25,87.25,394.0198
1002,2019,4,28,43,89.0,89.0,319.8537
1003,2019,4,28,44,29.20712,29.20712,-99.8206
1004,2019,4,28,45,57.0,57.0,71.5909
1005,2019,4,28,46,29.15,29.15,-33.2607
1006,2019,4,28,47,28.75,28.75,-286.6402
1007,2019,4,28,48,50.0,50.0,23.3443
1008,2019,4,29,1,29.0,29.0,-56.4818
1009,2019,4,29,2,29.59013,29.59013,-6.9215
1010,2019,4,29,3,50.0,50.0,209.1202
1011,2019,4,29,4,50.0,50.0,169.5211
1012,2019,4,29,5,29.18,29.18,-62.3442
1013,2019,4,29,6,29.1,29.1,-171.1887
1014,2019,4,29,7,29.0,29.0,-461.6526
1015,2019,4,29,8,29.0,29.0,-444.9493
1016,2019,4,29,9,29.0,29.0,-378.9113
1017,2019,4,29,10,29.0,29.0,-325.9908
1018,2019,4,29,11,29.2,29.2,-51.2975
1019,2019,4,29,12,29.19,29.19,-179.8944
1020,2019,4,29,13,29.19,29.19,-53.6464
1021,2019,4,29,14,45.0,45.0,7.071
1022,2019,4,29,15,30.0,30.0,-97.2368
1023,2019,4,29,16,61.85,61.85,108.8862
1024,2019,4,29,17,61.85,61.85,31.9074
1025,2019,4,29,18,30.0,30.0,-28.2414
1026,2019,4,29,19,61.85,61.85,182.229
1027,2019,4,29,20,61.85,61.85,27.2513
1028,2019,4,29,21,30.0,30.0,-125.409
1029,2019,4,29,22,30.0,30.0,-143.6689
1030,2019,4,29,23,30.0,30.0,-254.9776
1031,2019,4,29,24,30.0,30.0,-130.8833
1032,2019,4,29,25,30.014,30.014,-116.4724
1033,2019,4,29,26,56.0,56.0,126.76
1034,2019,4,29,27,54.0,54.0,112.6052
1035,2019,4,29,28,30.08,30.08,-212.618
1036,2019,4,29,29,30.1,30.1,-15.4568
1037,2019,4,29,30,30.0,30.0,-252.6124
1038,2019,4,29,31,30.0,30.0,-450.6904
1039,2019,4,29,32,29.05,29.05,-425.8804
1040,2019,4,29,33,28.55,28.55,-437.3851
1041,2019,4,29,34,29.06,29.06,-440.0109
1042,2019,4,29,35,30.0,30.0,-416.1181
1043,2019,4,29,36,30.11,30.11,-94.2582
1044,2019,4,29,37,51.58,51.58,42.2274
1045,2019,4,29,38,51.58,51.58,28.7438
1046,2019,4,29,39,30.2,30.2,-10.2265
1047,2019,4,29,40,30.2,30.2,-69.8162
1048,2019,4,29,41,64.06956,64.06956,7.0226
1049,2019,4,29,42,65.0,65.0,38.7287
1050,2019,4,29,43,30.22,30.22,-35.3165
1051,2019,4,29,44,30.2,30.2,-167.1633
1052,2019,4,29,45,30.22,30.22,-22.6298
1053,2019,4,29,46,30.21,30.21,-88.2994
1054,2019,4,29,47,50.0,50.0,132.5672
1055,2019,4,29,48,55.25,55.25,172.1281
1056,2019,4,30,1,32.67,32.67,-44.3417
1057,2019,4,30,2,53.98,53.98,15.4278
1058,2019,4,30,3,30.21,30.21,-225.1679
1059,2019,4,30,4,30.29,30.29,-180.4694
1060,2019,4,30,5,30.4,30.4,-162.7152
1061,2019,4,30,6,30.25,30.25,-250.0864
1062,2019,4,30,7,30.25,30.25,-128.2501
1063,2019,4,30,8,48.08,48.08,65.2084
1064,2019,4,30,9,48.08,48.08,197.8461
1065,2019,4,30,10,48.08,48.08,218.1605
1066,2019,4,30,11,51.8,51.8,327.829
1067,2019,4,30,12,46.48,46.48,174.4525
1068,2019,4,30,13,51.78,51.78,241.1278
1069,2019,4,30,14,51.68,51.68,186.7368
1070,2019,4,30,15,59.8,59.8,108.8238
1071,2019,4,30,16,84.0,84.0,444.3388
1072,2019,4,30,17,35.21,35.21,66.62
1073,2019,4,30,18,36.8,36.8,115.4669
1074,2019,4,30,19,68.0,68.0,133.2909
1075,2019,4,30,20,68.0,68.0,66.2321
1076,2019,4,30,21,30.5,30.5,-140.9334
1077,2019,4,30,22,30.51,30.51,-193.891
1078,2019,4,30,23,30.55,30.55,-14.1667
1079,2019,4,30,24,52.0,52.0,144.0009
1080,2019,4,30,25,53.5,53.5,162.4469
1081,2019,4,30,26,52.0,52.0,0.7259
1082,2019,4,30,27,30.6,30.6,-208.9645
1083,2019,4,30,28,30.6,30.6,-206.3791
1084,2019,4,30,29,30.6,30.6,-124.6025
1085,2019,4,30,30,30.62,30.62,-63.3505
1086,2019,4,30,31,30.6,30.6,-154.515
1087,2019,4,30,32,30.62,30.62,-55.5461
1088,2019,4,30,33,30.61,30.61,-391.9307
1089,2019,4,30,34,30.62,30.62,-184.7864
1090,2019,4,30,35,30.7,30.7,-28.6037
1091,2019,4,30,36,73.5,73.5,125.0773
1092,2019,4,30,37,36.0,36.0,-6.3416
1093,2019,4,30,38,73.5,73.5,178.6512
1094,2019,4,30,39,73.5,73.5,110.0569
1095,2019,4,30,40,73.5,73.5,74.642
1096,2019,4,30,41,39.0,39.0,0.5521
1097,2019,4,30,42,81.0,81.0,208.3957
1098,2019,4,30,43,81.0,81.0,205.395
1099,2019,4,30,44,30.8,30.8,-99.3992
1100,2019,4,30,45,30.8,30.8,-127.9849
1101,2019,4,30,46,30.7,30.7,-378.7865
1102,2019,4,30,47,30.7,30.7,-274.3392
1103,2019,4,30,48,30.7,30.7,-142.7145
1104,2019,5,1,1,28.8,28.8,-153.4291
1105,2019,5,1,2,30.7,30.7,-211.4336
1106,2019,5,1,3,29.36,29.36,-246.8791
1107,2019,5,1,4,29.58451,29.58451,-114.3458
1108,2019,5,1,5,30.8,30.8,-176.0554
1109,2019,5,1,6,30.8,30.8,-277.0667
1110,2019,5,1,7,20.0,20.0,-198.4584
1111,2019,5,1,8,30.7,30.7,-246.0619
1112,2019,5,1,9,30.7,30.7,-142.1476
1113,2019,5,1,10,30.7,30.7,-156.3589
1114,2019,5,1,11,30.9,30.9,-117.5613
1115,2019,5,1,12,30.1,30.1,-373.5818
1116,2019,5,1,13,30.2,30.2,-526.234
1117,2019,5,1,14,30.35,30.35,-239.858
1118,2019,5,1,15,8.5,8.5,-281.9888
1119,2019,5,1,16,30.91,30.91,-285.3524
1120,2019,5,1,17,31.0,31.0,-141.7356
1121,2019,5,1,18,31.0,31.0,-363.3069
1122,2019,5,1,19,31.1,31.1,-386.9902
1123,2019,5,1,20,31.0,31.0,-517.057
1124,2019,5,1,21,31.2,31.2,-409.9501
1125,2019,5,1,22,31.2,31.2,-400.2794
1126,2019,5,1,23,31.27,31.27,-317.1333
1127,2019,5,1,24,31.3,31.3,-303.5041
1128,2019,5,1,25,31.3,31.3,-94.2125
